loan_id,loan_amount,credit_rating,tenure_years,interest_rate,sector,borrower_income,ltv_ratio,dti_ratio,PD,LGD,EAD,Expected_Loss,risk_weighted_ead,downgrade_risk,watchlist_reason
8104,100000,BB,5,15.23,MSME,1161621,0.701,0.082,0.063,0.55,100000,3465.0,180200.0,False,Performing
8105,100000,BBB,10,12.43,Retail,2393952,0.708,0.15,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8106,50000,AAA,7,7.5,Corporate,677860,0.566,0.2,0.001,0.2,50000,10.0,60200.0,False,Performing
8107,500000,A,2,11.13,Retail,1320045,0.76,0.258,0.007,0.35,500000,1225.0,689000.0,False,Performing
8108,250000,BB,5,17.9,MSME,1521201,0.777,0.212,0.063,0.55,250000,8662.5,450500.0,False,Performing
8109,500000,BBB,5,12.7,Corporate,2919681,0.57,0.146,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8110,500000,BBB,3,12.91,Real Estate,2245732,0.746,0.156,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8111,100000,A,3,10.82,Corporate,3604318,0.606,0.112,0.007,0.35,100000,245.0,137800.0,False,Performing
8112,250000,A,5,10.64,Agri,2187073,0.604,0.138,0.007,0.35,250000,612.5,344500.0,False,Performing
8113,50000,B,3,18.0,Corporate,1884691,0.833,0.103,0.152,0.65,50000,4940.0,112900.0,True,Weak rating with high leverage / repayment pressure
8114,500000,BB,7,17.1,MSME,689512,0.805,0.274,0.063,0.55,500000,17325.0,901000.0,False,Performing
8115,250000,AA,2,9.84,Retail,805233,0.532,0.255,0.002,0.25,250000,125.0,314500.0,False,Performing
8116,100000,B,1,20.91,Retail,2981832,0.871,0.163,0.152,0.65,100000,9880.0,225800.0,True,Weak rating with high leverage / repayment pressure
8117,50000,BBB,7,11.82,Retail,980129,0.727,0.227,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8118,500000,A,7,11.12,Retail,985933,0.677,0.178,0.007,0.35,500000,1225.0,689000.0,False,Performing
8119,250000,A,3,12.06,MSME,354058,0.7,0.325,0.007,0.35,250000,612.5,344500.0,False,Performing
8120,500000,BB,5,18.49,Corporate,2219440,0.583,0.14,0.063,0.55,500000,17325.0,901000.0,False,Performing
8121,1000000,A,7,10.85,Corporate,705442,0.599,0.372,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8122,500000,BBB,3,13.64,Retail,792293,0.683,0.319,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8123,100000,BB,5,15.82,MSME,2263752,0.74,0.136,0.063,0.55,100000,3465.0,180200.0,False,Performing
8124,500000,AA,5,8.05,Retail,395771,0.496,0.331,0.002,0.25,500000,250.0,629000.0,False,Performing
8125,50000,B,3,21.0,MSME,2474029,0.773,0.105,0.152,0.65,50000,4940.0,112900.0,True,Weak rating with high leverage / repayment pressure
8126,1000000,A,10,9.03,MSME,834555,0.672,0.281,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8127,1000000,A,10,10.73,Retail,1239735,0.667,0.121,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8128,250000,BBB,5,14.02,Retail,812983,0.698,0.086,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8129,250000,BBB,1,13.65,Agri,589542,0.615,0.512,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8130,500000,A,10,11.36,MSME,869319,0.699,0.151,0.007,0.35,500000,1225.0,689000.0,False,Performing
8131,500000,BBB,5,12.92,MSME,789084,0.758,0.226,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8132,100000,B,2,19.65,Retail,550910,0.914,0.192,0.152,0.65,100000,9880.0,225800.0,True,Weak rating with high leverage / repayment pressure
8133,1000000,BB,5,18.33,Retail,2935759,0.697,0.182,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8134,250000,BB,5,17.71,MSME,683856,0.96,0.165,0.063,0.55,250000,8662.5,450500.0,False,Performing
8135,1000000,A,2,11.56,Agri,451859,0.648,0.75,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8136,1000000,A,3,10.62,Retail,407680,0.569,0.75,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8137,250000,BBB,7,12.3,Retail,1641520,0.885,0.129,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8138,250000,AAA,10,9.26,Agri,548652,0.56,0.204,0.001,0.2,250000,50.0,301000.0,False,Performing
8139,250000,BB,3,16.4,MSME,1082178,0.776,0.06,0.063,0.55,250000,8662.5,450500.0,False,Performing
8140,1000000,A,2,10.67,Retail,4231060,0.656,0.248,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8141,100000,A,3,10.96,Corporate,1500224,0.733,0.178,0.007,0.35,100000,245.0,137800.0,False,Performing
8142,250000,A,5,10.94,MSME,1629177,0.65,0.115,0.007,0.35,250000,612.5,344500.0,False,Performing
8143,500000,A,3,12.16,Agri,992928,0.492,0.307,0.007,0.35,500000,1225.0,689000.0,False,Performing
8144,50000,A,5,9.48,Retail,1339559,0.629,0.089,0.007,0.35,50000,122.5,68900.0,False,Performing
8145,50000,BBB,1,13.22,Real Estate,1125004,0.767,0.174,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8146,1000000,BBB,7,14.62,Retail,1525015,0.691,0.141,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8147,500000,A,7,11.72,Real Estate,3529826,0.551,0.178,0.007,0.35,500000,1225.0,689000.0,False,Performing
8148,500000,AA,7,9.19,Real Estate,1112366,0.562,0.177,0.002,0.25,500000,250.0,629000.0,False,Performing
8149,250000,BB,3,17.54,Real Estate,759828,0.829,0.234,0.063,0.55,250000,8662.5,450500.0,False,Performing
8150,500000,AAA,5,8.42,Real Estate,1435705,0.602,0.179,0.001,0.2,500000,100.0,602000.0,False,Performing
8151,500000,BBB,3,13.89,Corporate,2225162,0.606,0.242,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8152,250000,BBB,3,13.5,Retail,1047772,0.601,0.205,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8153,1000000,BBB,5,12.06,Retail,1488161,0.69,0.294,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8154,50000,BB,7,16.86,MSME,1614311,0.705,0.09,0.063,0.55,50000,1732.5,90100.0,False,Performing
8155,250000,BBB,7,13.32,MSME,4443570,0.649,0.149,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8156,1000000,B,3,20.4,Retail,1920999,0.804,0.365,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
8157,100000,BB,5,16.61,Corporate,723354,0.821,0.221,0.063,0.55,100000,3465.0,180200.0,False,Performing
8158,1000000,AA,3,9.32,Corporate,399823,0.497,0.75,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8159,250000,AA,5,9.6,Agri,1554869,0.472,0.153,0.002,0.25,250000,125.0,314500.0,False,Performing
8160,100000,A,3,10.15,MSME,896837,0.571,0.076,0.007,0.35,100000,245.0,137800.0,False,Performing
8161,100000,A,7,10.57,Real Estate,1018517,0.509,0.107,0.007,0.35,100000,245.0,137800.0,False,Performing
8162,250000,BBB,10,12.42,Corporate,715531,0.699,0.12,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8163,1000000,AA,3,9.32,Agri,1063025,0.574,0.456,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8164,1000000,AA,7,9.15,Real Estate,1050789,0.646,0.242,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8165,500000,A,5,11.54,Retail,1262381,0.545,0.155,0.007,0.35,500000,1225.0,689000.0,False,Performing
8166,100000,BBB,5,11.98,Retail,863073,0.705,0.162,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8167,500000,BBB,5,11.57,Agri,841151,0.722,0.179,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8168,250000,B,3,21.51,Corporate,1529886,0.701,0.128,0.152,0.65,250000,24700.0,564500.0,False,Performing
8169,250000,AA,2,8.67,Real Estate,1422892,0.583,0.181,0.002,0.25,250000,125.0,314500.0,False,Performing
8170,50000,A,2,11.9,Real Estate,1353505,0.651,0.121,0.007,0.35,50000,122.5,68900.0,False,Performing
8171,250000,B,5,20.36,Corporate,1093231,0.815,0.167,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8172,250000,BBB,3,11.98,Corporate,758676,0.592,0.232,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8173,500000,BBB,5,12.93,Agri,2933787,0.689,0.115,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8174,250000,BBB,7,12.8,Agri,4144115,0.539,0.133,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8175,50000,AAA,5,8.56,MSME,3076521,0.526,0.12,0.001,0.2,50000,10.0,60200.0,False,Performing
8176,50000,BB,2,15.85,Retail,431311,0.819,0.17,0.063,0.55,50000,1732.5,90100.0,False,Performing
8177,500000,BBB,5,12.65,Retail,868664,0.677,0.15,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8178,500000,BBB,3,12.93,MSME,1922418,0.797,0.221,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8179,100000,BBB,7,14.1,Real Estate,825209,0.639,0.158,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8180,1000000,A,1,10.61,Real Estate,898966,0.572,0.75,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8181,500000,A,2,9.93,MSME,609408,0.608,0.529,0.007,0.35,500000,1225.0,689000.0,False,Performing
8182,100000,BB,10,16.04,Retail,972563,0.941,0.175,0.063,0.55,100000,3465.0,180200.0,False,Performing
8183,250000,BBB,3,13.27,MSME,791713,0.672,0.24,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8184,1000000,AAA,2,7.5,Real Estate,374819,0.671,0.75,0.001,0.2,1000000,200.0,1204000.0,False,Performing
8185,250000,A,3,11.46,Corporate,2632524,0.627,0.139,0.007,0.35,250000,612.5,344500.0,False,Performing
8186,250000,B,3,20.02,Retail,1432563,0.76,0.14,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8187,500000,A,7,11.13,MSME,622160,0.786,0.176,0.007,0.35,500000,1225.0,689000.0,False,Performing
8188,100000,A,2,10.95,MSME,2233349,0.645,0.168,0.007,0.35,100000,245.0,137800.0,False,Performing
8189,1000000,BBB,1,12.39,MSME,1372375,0.671,0.75,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8190,1000000,BB,7,15.94,Real Estate,2350638,0.829,0.206,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8191,1000000,BBB,3,12.44,Agri,1951933,0.795,0.375,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8192,500000,BB,1,15.22,Retail,765393,0.713,0.75,0.063,0.55,500000,17325.0,901000.0,False,Performing
8193,500000,AA,1,9.3,Retail,2100406,0.637,0.3,0.002,0.25,500000,250.0,629000.0,False,Performing
8194,250000,B,7,20.02,MSME,1699427,0.807,0.103,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8195,1000000,B,5,18.7,Retail,2075073,0.747,0.235,0.152,0.65,1000000,98800.0,2258000.0,False,Performing
8196,100000,BBB,5,12.44,MSME,2273814,0.638,0.14,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8197,250000,BBB,5,13.35,Retail,4256119,0.601,0.189,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8198,1000000,AA,5,10.1,Retail,2476087,0.572,0.173,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8199,1000000,A,7,9.87,Real Estate,856485,0.637,0.214,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8200,500000,AA,7,10.84,Retail,1579338,0.656,0.109,0.002,0.25,500000,250.0,629000.0,False,Performing
8201,500000,AAA,5,7.64,Real Estate,816289,0.569,0.292,0.001,0.2,500000,100.0,602000.0,False,Performing
8202,100000,B,7,18.55,Retail,2268749,0.793,0.125,0.152,0.65,100000,9880.0,225800.0,True,Weak rating with high leverage / repayment pressure
8203,500000,A,1,12.09,Retail,821569,0.615,0.75,0.007,0.35,500000,1225.0,689000.0,False,Performing
8204,50000,BBB,5,11.92,Retail,4650677,0.643,0.096,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8205,250000,A,5,11.9,Retail,1139397,0.639,0.118,0.007,0.35,250000,612.5,344500.0,False,Performing
8206,250000,A,2,10.19,MSME,1316036,0.612,0.238,0.007,0.35,250000,612.5,344500.0,False,Performing
8207,1000000,A,2,10.71,Real Estate,1031058,0.634,0.529,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8208,1000000,A,2,9.73,Agri,890738,0.747,0.696,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8209,1000000,BBB,3,13.89,Retail,937391,0.816,0.547,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8210,1000000,B,7,20.97,Retail,1286794,0.775,0.109,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
8211,250000,A,1,10.04,Retail,1363888,0.692,0.247,0.007,0.35,250000,612.5,344500.0,False,Performing
8212,50000,B,5,20.3,Real Estate,878212,0.877,0.121,0.152,0.65,50000,4940.0,112900.0,True,Weak rating with high leverage / repayment pressure
8213,250000,BBB,1,13.36,Retail,1523043,0.651,0.251,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8214,250000,BBB,5,12.4,Retail,930625,0.808,0.158,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8215,500000,AA,3,10.52,Real Estate,1420884,0.447,0.338,0.002,0.25,500000,250.0,629000.0,False,Performing
8216,250000,AAA,2,8.37,Real Estate,4177179,0.586,0.108,0.001,0.2,250000,50.0,301000.0,False,Performing
8217,1000000,BB,5,15.9,Corporate,860652,0.751,0.332,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8218,250000,BBB,3,11.45,Retail,1069278,0.609,0.139,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8219,250000,A,3,9.66,MSME,690943,0.615,0.161,0.007,0.35,250000,612.5,344500.0,False,Performing
8220,1000000,BB,5,17.0,Retail,986179,0.91,0.335,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8221,500000,A,10,10.64,Corporate,1677594,0.831,0.059,0.007,0.35,500000,1225.0,689000.0,False,Performing
8222,250000,BB,5,17.55,Real Estate,883142,0.698,0.102,0.063,0.55,250000,8662.5,450500.0,False,Performing
8223,500000,A,5,10.12,Retail,699263,0.627,0.255,0.007,0.35,500000,1225.0,689000.0,False,Performing
8224,500000,B,5,18.96,Real Estate,1387423,0.81,0.211,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
8225,100000,A,5,10.34,MSME,1770262,0.628,0.078,0.007,0.35,100000,245.0,137800.0,False,Performing
8226,500000,AA,5,11.09,Real Estate,2034562,0.695,0.122,0.002,0.25,500000,250.0,629000.0,False,Performing
8227,1000000,BBB,5,11.98,Retail,621427,0.664,0.35,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8228,100000,AA,5,9.13,MSME,3155303,0.502,0.142,0.002,0.25,100000,50.0,125800.0,False,Performing
8229,250000,B,7,17.95,Retail,847736,0.789,0.154,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8230,250000,BBB,3,12.2,Corporate,710689,0.68,0.228,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8231,500000,AA,2,8.65,Retail,2581589,0.627,0.141,0.002,0.25,500000,250.0,629000.0,False,Performing
8232,1000000,AA,5,9.28,Retail,3091420,0.575,0.215,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8233,250000,B,7,20.09,Real Estate,936964,0.878,0.123,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8234,1000000,BBB,7,11.35,Corporate,786603,0.78,0.336,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8235,1000000,BB,3,15.78,Corporate,1550936,0.737,0.292,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8236,250000,AA,5,8.67,Corporate,657931,0.559,0.202,0.002,0.25,250000,125.0,314500.0,False,Performing
8237,1000000,B,10,18.99,Corporate,4941643,0.864,0.092,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
8238,1000000,BBB,2,11.92,Corporate,700692,0.646,0.75,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8239,1000000,BBB,5,13.81,MSME,1567558,0.699,0.177,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8240,500000,A,3,10.07,Retail,1229830,0.715,0.261,0.007,0.35,500000,1225.0,689000.0,False,Performing
8241,100000,AAA,7,8.63,MSME,879861,0.51,0.065,0.001,0.2,100000,20.0,120400.0,False,Performing
8242,100000,B,3,19.85,Retail,653783,0.927,0.14,0.152,0.65,100000,9880.0,225800.0,True,Weak rating with high leverage / repayment pressure
8243,250000,B,5,19.11,MSME,2163800,0.752,0.165,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8244,500000,A,2,10.48,MSME,1670485,0.657,0.203,0.007,0.35,500000,1225.0,689000.0,False,Performing
8245,250000,B,1,20.25,Retail,751291,0.871,0.466,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8246,500000,AA,2,10.84,Real Estate,1029849,0.59,0.391,0.002,0.25,500000,250.0,629000.0,False,Performing
8247,1000000,AA,3,8.18,Corporate,888922,0.542,0.385,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8248,100000,AAA,7,8.19,MSME,2500443,0.383,0.139,0.001,0.2,100000,20.0,120400.0,False,Performing
8249,1000000,A,2,11.61,Agri,2304926,0.719,0.383,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8250,50000,AAA,1,9.17,Retail,2036683,0.387,0.097,0.001,0.2,50000,10.0,60200.0,False,Performing
8251,250000,A,7,10.05,Retail,1564053,0.523,0.09,0.007,0.35,250000,612.5,344500.0,False,Performing
8252,1000000,AA,3,8.87,Retail,2049554,0.612,0.191,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8253,100000,BB,5,17.61,MSME,461128,0.73,0.105,0.063,0.55,100000,3465.0,180200.0,False,Performing
8254,250000,BB,2,16.93,Retail,1407629,0.771,0.25,0.063,0.55,250000,8662.5,450500.0,False,Performing
8255,1000000,BBB,7,14.04,Real Estate,2369422,0.592,0.149,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8256,1000000,AA,5,10.0,Retail,1629296,0.588,0.258,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8257,1000000,BB,2,17.13,MSME,1237435,0.827,0.483,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
8258,100000,AA,5,9.28,MSME,985402,0.44,0.125,0.002,0.25,100000,50.0,125800.0,False,Performing
8259,250000,BB,3,15.93,Retail,862487,0.78,0.269,0.063,0.55,250000,8662.5,450500.0,False,Performing
8260,250000,BBB,3,12.43,Corporate,941234,0.767,0.266,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8261,100000,A,3,10.29,Corporate,1536417,0.523,0.139,0.007,0.35,100000,245.0,137800.0,False,Performing
8262,1000000,AAA,5,9.48,Real Estate,1132146,0.512,0.276,0.001,0.2,1000000,200.0,1204000.0,False,Performing
8263,100000,BB,5,16.49,Corporate,416757,0.764,0.118,0.063,0.55,100000,3465.0,180200.0,False,Performing
8264,1000000,B,2,20.32,MSME,1786885,0.854,0.43,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
8265,50000,BBB,5,12.12,MSME,1726042,0.673,0.11,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8266,500000,B,1,20.86,Corporate,1382421,0.708,0.536,0.152,0.65,500000,49400.0,1129000.0,False,Performing
8267,50000,B,5,19.51,MSME,653385,0.793,0.041,0.152,0.65,50000,4940.0,112900.0,True,Weak rating with high leverage / repayment pressure
8268,50000,AA,2,8.92,MSME,1071067,0.521,0.112,0.002,0.25,50000,25.0,62900.0,False,Performing
8269,250000,BB,3,17.61,Retail,1621473,0.755,0.154,0.063,0.55,250000,8662.5,450500.0,False,Performing
8270,1000000,A,5,11.19,Corporate,1370856,0.726,0.281,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8271,500000,BBB,5,12.08,Retail,850560,0.576,0.163,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8272,500000,AA,7,8.32,Agri,3028184,0.642,0.127,0.002,0.25,500000,250.0,629000.0,False,Performing
8273,250000,B,5,19.83,Retail,688292,0.96,0.231,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8274,500000,BB,7,16.17,MSME,300000,0.897,0.364,0.063,0.55,500000,17325.0,901000.0,True,Weak rating with high leverage / repayment pressure
8275,500000,A,10,9.35,Retail,1420128,0.773,0.162,0.007,0.35,500000,1225.0,689000.0,False,Performing
8276,500000,A,10,9.96,Retail,1455643,0.645,0.104,0.007,0.35,500000,1225.0,689000.0,False,Performing
8277,500000,A,3,8.26,Retail,1396166,0.636,0.219,0.007,0.35,500000,1225.0,689000.0,False,Performing
8278,1000000,BB,1,17.11,Corporate,1514930,0.615,0.719,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8279,1000000,B,5,20.71,Retail,814430,0.808,0.406,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
8280,1000000,A,3,11.8,Retail,2447946,0.721,0.267,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8281,500000,BBB,7,13.1,Retail,577274,0.581,0.24,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8282,50000,BBB,1,12.42,Retail,1259261,0.626,0.159,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8283,250000,A,7,11.71,Agri,939072,0.639,0.209,0.007,0.35,250000,612.5,344500.0,False,Performing
8284,100000,BBB,1,12.36,MSME,2286132,0.563,0.255,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8285,250000,AA,7,8.23,Real Estate,898848,0.711,0.154,0.002,0.25,250000,125.0,314500.0,False,Performing
8286,250000,AA,5,9.03,MSME,1484856,0.612,0.148,0.002,0.25,250000,125.0,314500.0,False,Performing
8287,500000,A,2,11.11,MSME,1418334,0.657,0.306,0.007,0.35,500000,1225.0,689000.0,False,Performing
8288,500000,B,5,19.67,Real Estate,1260310,0.89,0.262,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
8289,500000,A,5,9.71,Retail,884058,0.603,0.262,0.007,0.35,500000,1225.0,689000.0,False,Performing
8290,1000000,AA,7,9.01,Real Estate,1761679,0.587,0.211,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8291,50000,BB,5,17.01,MSME,1220079,0.682,0.157,0.063,0.55,50000,1732.5,90100.0,False,Performing
8292,50000,B,5,20.04,MSME,1372940,0.64,0.138,0.152,0.65,50000,4940.0,112900.0,False,Performing
8293,500000,BBB,3,15.28,Agri,3177534,0.692,0.093,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8294,500000,AAA,5,7.98,Retail,1604426,0.627,0.226,0.001,0.2,500000,100.0,602000.0,False,Performing
8295,500000,BBB,1,13.68,Agri,715911,0.829,0.75,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8296,1000000,A,10,9.61,Agri,4210157,0.615,0.129,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8297,100000,BBB,5,13.3,Retail,2249764,0.673,0.08,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8298,500000,A,7,10.37,MSME,1972775,0.506,0.133,0.007,0.35,500000,1225.0,689000.0,False,Performing
8299,1000000,AAA,7,8.45,Real Estate,1349224,0.585,0.228,0.001,0.2,1000000,200.0,1204000.0,False,Performing
8300,500000,A,3,12.03,Retail,2073274,0.664,0.258,0.007,0.35,500000,1225.0,689000.0,False,Performing
8301,500000,BB,3,16.02,Corporate,363868,0.745,0.547,0.063,0.55,500000,17325.0,901000.0,False,Performing
8302,50000,A,3,9.49,Retail,3309930,0.472,0.188,0.007,0.35,50000,122.5,68900.0,False,Performing
8303,250000,AA,3,8.02,Retail,2396578,0.421,0.065,0.002,0.25,250000,125.0,314500.0,False,Performing
8304,50000,BBB,1,13.11,MSME,1150559,0.705,0.092,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8305,500000,BB,7,16.44,Corporate,1988668,0.637,0.104,0.063,0.55,500000,17325.0,901000.0,False,Performing
8306,500000,AA,5,8.91,Corporate,2040298,0.608,0.197,0.002,0.25,500000,250.0,629000.0,False,Performing
8307,1000000,BBB,5,11.55,Corporate,710000,0.742,0.345,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8308,500000,BBB,5,14.52,Retail,1414422,0.59,0.118,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8309,50000,A,2,12.0,MSME,1678026,0.634,0.215,0.007,0.35,50000,122.5,68900.0,False,Performing
8310,1000000,B,3,20.11,Retail,1040968,0.75,0.424,0.152,0.65,1000000,98800.0,2258000.0,False,Performing
8311,250000,BB,3,15.21,Retail,1056712,0.835,0.263,0.063,0.55,250000,8662.5,450500.0,False,Performing
8312,500000,A,7,11.95,Retail,2276935,0.893,0.193,0.007,0.35,500000,1225.0,689000.0,False,Performing
8313,250000,AAA,5,8.91,Corporate,1661203,0.49,0.18,0.001,0.2,250000,50.0,301000.0,False,Performing
8314,1000000,A,2,10.69,Retail,4011813,0.748,0.298,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8315,1000000,AA,5,10.02,Retail,975617,0.647,0.302,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8316,50000,BBB,5,12.22,Corporate,1616770,0.689,0.058,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8317,500000,B,2,19.18,Retail,659624,0.868,0.515,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
8318,500000,BB,1,16.87,Agri,1777600,0.659,0.374,0.063,0.55,500000,17325.0,901000.0,False,Performing
8319,250000,A,2,9.44,MSME,707354,0.641,0.317,0.007,0.35,250000,612.5,344500.0,False,Performing
8320,250000,A,7,9.66,Retail,1595621,0.606,0.177,0.007,0.35,250000,612.5,344500.0,False,Performing
8321,500000,AAA,7,8.92,Real Estate,2974953,0.609,0.094,0.001,0.2,500000,100.0,602000.0,False,Performing
8322,250000,BBB,5,12.84,Corporate,1314021,0.645,0.118,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8323,50000,AAA,1,7.5,Real Estate,844407,0.416,0.165,0.001,0.2,50000,10.0,60200.0,False,Performing
8324,1000000,B,3,19.81,MSME,1946298,0.744,0.345,0.152,0.65,1000000,98800.0,2258000.0,False,Performing
8325,500000,BB,3,15.52,MSME,1478809,0.828,0.183,0.063,0.55,500000,17325.0,901000.0,False,Performing
8326,250000,AA,3,8.42,Corporate,1356276,0.55,0.263,0.002,0.25,250000,125.0,314500.0,False,Performing
8327,1000000,BBB,5,12.45,MSME,727341,0.56,0.303,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8328,1000000,BBB,1,13.8,MSME,501041,0.776,0.75,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8329,1000000,BB,1,16.37,Retail,4429330,0.639,0.348,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8330,500000,BBB,5,12.59,Retail,914386,0.651,0.246,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8331,250000,AA,3,8.67,Retail,801127,0.548,0.243,0.002,0.25,250000,125.0,314500.0,False,Performing
